g_m,g_T,g_r,g_q,g_sigma,g_eurocall
1.238684998,1.046479983,0.056411343,0.02413212,0.241214283,0.035555512
1.569228541,0.36057972,0.00930252,0.005736095,1.439945875,0.197507231
1.491890634,1.344611037,0.068366187,0.040149139,1.498099505,0.51472075
0.359191387,0.301148374,0.003227771,0.031054326,0.567887393,0.631876582
3.61768978,0.941678993,0.072196772,0.049176723,1.028398077,0.080424531
3.223317104,0.604211575,0.069976264,0.028453787,1.979879993,0.300390939
0.950757365,1.563987197,0.014737291,0.025473264,1.562903366,0.650637965
1.972976718,1.680864721,0.047280808,0.049565188,1.454437238,0.486928922
2.176946557,1.153142187,0.008667723,0.025125604,0.175640884,7.00E-07
1.524694831,0.170142971,0.062308699,0.013420186,0.871717801,0.027108253
0.824239406,0.066997594,0.064725337,0.02509566,0.100773447,0.177647185
0.696246666,0.301148374,0.067727211,0.032642989,0.23395463,0.308084487
1.756919621,0.923334319,0.006486219,0.049622549,1.339536981,0.311623488
3.327436135,0.470297261,0.042100241,0.042483243,0.93882291,0.013298329
4.701501144,1.867216315,0.05227527,0.042940958,0.182693013,3.34E-11
3.449640214,0.675785578,0.075758853,0.003402641,1.758868778,0.258977906
1.723324647,1.827273378,0.056793054,0.039350183,0.401537126,0.059057399
4.279472165,1.714423317,0.000179954,0.03057615,1.821086795,0.530250755
2.877567669,1.025026189,0.037043158,0.024442339,1.833277682,0.438245388
2.228744572,1.144566488,0.010314251,0.039781861,1.948893873,0.5425326
1.090864496,0.151053988,0.058157644,0.016780281,1.856172728,0.252602774
4.814586813,1.869784301,0.004818248,0.039045185,1.703568227,0.482702279
3.672254011,1.173331437,0.003295832,0.045900046,1.994129521,0.478736615
4.077997315,1.756819003,0.032792139,0.045463948,0.894015746,0.110278206
2.980043598,0.879830319,0.049706412,0.002255585,1.209465924,0.166090761
1.090864496,1.086571344,0.031212121,0.024862739,0.564793681,0.196277932
3.46862413,1.002234239,0.054732267,0.034324671,0.262385736,1.48E-07
1.116287633,1.72885515,0.013939124,0.047484136,0.567887393,0.215454213
0.557606513,1.840806711,0.072281869,0.00299886,0.58292199,0.559137745
0.228592178,1.269358803,0.028490516,0.004486845,1.715062397,0.860199286
2.295512217,1.467529481,0.072811299,0.049584,0.527805614,0.043600337
2.17527239,0.093247143,0.072154433,0.032740534,0.755805224,3.52E-05
2.352795882,0.338599217,0.001627657,0.042053231,0.976810458,0.023026791
0.580294627,1.702662615,0.059091628,0.030555106,1.77733058,0.778747611
2.345930491,1.787634715,0.024356881,0.026417795,1.137236498,0.342921018
0.227376383,0.632334779,0.017591786,0.024442339,1.432926957,0.781818964
1.161085926,1.002844791,0.003020417,0.035259316,1.439945875,0.469144436
1.569228541,1.273018011,0.017143877,0.011127721,1.551902242,0.523962872
3.500813891,1.961825626,0.037743065,0.02228793,1.112869696,0.285091007
3.957259215,1.440110747,0.013145597,0.027046081,1.776589509,0.468751617
4.913984426,1.094180251,0.075758853,0.041132558,1.561486497,0.252525766
1.124430006,1.342234313,0.063729218,0.004911842,1.131532276,0.47486978
2.295491335,1.885012028,0.037043158,0.024205238,0.936196478,0.265113289
1.309163243,0.942553273,0.010568401,0.048396954,0.083908133,1.95E-06
2.637877248,1.437007895,0.075728523,0.015880993,0.056500247,2.43E-41
0.384673686,0.314588892,0.051702127,0.045463948,1.064847366,0.615481076
0.402847763,1.840806711,0.072863447,0.049968332,0.649824236,0.593396854
0.730860435,0.749562729,0.006373619,0.008005671,0.051950213,0.266640086
2.500963245,0.570219859,0.041174243,0.047233493,0.917226146,0.043889608
1.134616055,0.879830319,0.006593145,0.038806913,0.943873026,0.282434354
2.749321233,0.930246312,0.068680127,0.032616705,1.889255026,0.436195837
4.281960925,1.944379337,0.043343803,0.000965413,0.235947543,2.14E-06
1.592185459,1.084535575,0.047378712,0.034830245,1.498099505,0.447243162
4.599278528,0.612278399,0.01603171,0.008562716,0.436592415,6.26E-07
0.220003352,1.048796058,0.068602089,0.039045185,1.350194922,0.789910957
4.994604305,1.24766489,0.015728905,0.008534557,1.411132899,0.231138276
2.747294946,0.562194691,0.049241663,0.009584668,1.209465924,0.096811257
1.95432077,0.115594651,0.040064437,0.039565103,0.204614318,2.92E-24
2.445538554,0.983834973,0.053441618,0.023172156,0.215327266,1.85E-06
0.410088495,0.504056863,0.063628139,0.045907679,1.814731716,0.6823219
1.078719749,0.658777618,0.032403129,0.018697819,1.358005403,0.394203612
2.755098653,0.930246312,0.050517688,0.015697948,0.930277514,0.094023815
4.655158434,1.114975339,0.024608518,0.016908347,1.108209701,0.098353819
1.902161585,0.47017933,0.015432822,0.036690563,0.979080195,0.077469449
3.672254011,0.207653538,0.012297047,0.003402641,0.860075331,8.89E-05
4.379101201,1.008657791,0.044965196,0.02745574,1.520170681,0.233048673
0.550061051,1.377908063,0.029443872,0.002006719,0.651896359,0.52959517
0.31796742,1.019811127,0.044965196,0.034603346,0.737093494,0.671539581
2.921478756,1.697365642,0.065987263,0.026417795,0.513677599,0.029657633
3.92210166,1.57995486,0.06357343,0.041245643,0.1971723,3.06E-09
4.524297948,1.013303315,0.061652427,0.001966092,0.945555059,0.050291023
1.045143619,1.576536814,0.044669376,0.00882642,0.876966854,0.415834265
0.227376383,0.984034919,0.013395651,0.025336234,0.648949363,0.752090171
3.571963723,1.02291597,0.003317594,0.021354431,0.233125853,1.62E-09
4.522814093,1.272462899,0.071386539,0.022612281,0.718817545,0.022640345
4.522510679,1.375858217,0.013395651,0.044235133,0.312799481,1.87E-06
3.157416669,1.160810368,0.005114267,0.033646367,1.514643878,0.322142462
4.63225834,0.348934978,0.036889471,0.02452921,0.463521557,1.15E-09
0.384673686,0.259316646,0.040377962,0.034905341,1.616337478,0.639264222
2.295512217,1.173331437,0.068680127,0.047445656,0.840647743,0.124877622
0.600922129,0.970446881,0.071438999,0.024205238,0.501600757,0.439585792
3.908471173,0.879657368,0.047517264,0.006907731,1.028221303,0.06624094
1.728742201,1.572485304,0.038204757,0.008168755,0.572066837,0.125912651
1.311523122,0.767744837,0.067718163,0.002197013,1.698953384,0.49157599
4.799573645,1.348489095,0.054934791,0.006515568,1.084746918,0.13188355
0.227376383,0.74593723,0.039655874,0.022050219,1.058612124,0.771385687
2.966535505,0.489846191,0.068029978,0.043156769,0.968753926,0.02618074
0.38741673,0.260737453,0.074054732,0.03451488,0.804083136,0.611852079
3.92625218,1.105709892,0.058803471,0.04255191,0.94772148,0.06935885
4.047930023,1.016446042,0.049986608,0.020457919,1.028221303,0.0800262
1.577945709,1.440161577,0.039426634,0.041245643,1.108209701,0.356474592
1.781135206,0.321171734,0.027581949,0.041950091,0.334504111,7.44E-05
0.606137454,1.807096598,0.012222352,0.049176723,0.791461785,0.488915448
2.937636982,0.371831113,0.07788201,0.005844621,0.999853637,0.017151834
1.723324647,0.303119002,0.047875068,0.028040852,0.114647217,7.01E-20
0.662895421,0.279016979,0.054321019,0.034282633,0.191912057,0.337556508
0.332373447,0.076108104,0.062883121,0.006202394,1.425659839,0.668904365
2.052129342,1.160727961,0.021215439,0.01641518,1.881368199,0.559469589
0.741956222,1.171412259,0.058190213,0.001504839,1.25344485,0.590358578
3.706225207,1.864335623,0.067718163,0.027479639,0.292132171,0.00018715
2.749937641,1.275130465,0.053159441,0.039307111,0.24409753,1.63E-05
4.836163114,0.47007108,0.073962116,0.018148503,1.43939351,0.04839232
4.28023262,0.182439761,0.031788634,0.020948427,1.452735982,0.00399659
3.132634907,0.669200173,0.037868396,0.004797462,1.289545156,0.12455808
4.994604305,1.275192664,0.004375231,0.015880993,1.339536981,0.20095785
1.017010003,1.740591558,0.060971696,0.015157286,1.69884646,0.726327015
3.064421761,0.267518326,0.02540829,0.012558439,0.416726108,7.50E-09
2.698667235,0.82884735,0.075124376,0.006388928,1.860557802,0.407541836
0.235764629,0.389140806,0.008360893,0.008342111,0.141118519,0.761760207
4.743539851,0.995110499,0.000791317,0.020457919,0.804083136,0.015120602
1.119334323,1.16076411,0.048453436,0.044269359,1.113366209,0.400665308
4.337140026,0.288868559,0.055267078,0.015315347,0.175937994,1.12E-55
1.953968022,1.57995486,0.026040915,0.038660261,0.141118519,2.73E-06
4.293458749,0.055344714,0.000107436,0.031760037,1.406614734,7.32E-07
0.757579116,1.798847235,0.049700638,0.044260415,1.545246601,0.684679747
2.251897797,0.765631744,0.006693815,0.01676599,1.457012931,0.266961628
2.674560728,1.98267269,0.033825153,0.030536212,1.624375498,0.572959362
1.538395089,0.656669249,0.007036578,0.02075794,0.7105969,0.088503909
3.80588957,1.753996514,0.014492166,0.000372803,0.737093494,0.071717756
3.728627647,0.562218428,0.071728461,0.018835119,1.298593388,0.073498025
0.447737622,0.141493068,0.004155946,0.011227624,1.767100974,0.574592484
2.717474672,0.100200077,0.022377381,0.039552787,1.239514454,0.001080123
4.610339602,1.246952879,0.07472141,0.013457868,0.786891485,0.034110851
2.846958627,0.273837327,0.007784567,0.003453885,0.987429863,0.006776537
3.563577878,0.406765862,0.078815006,0.049713797,0.975787697,0.008795415
4.840262057,1.112023352,0.058439598,0.036647035,0.361575017,4.05E-06
1.232965475,1.683239516,0.035363687,0.044959031,0.921426708,0.36002114
3.064524957,1.355836235,0.069793634,0.004264302,0.94772148,0.157677244
1.666027529,1.673121287,0.02902152,0.041048612,1.471671791,0.526411113
4.403189147,1.000463794,0.029155417,0.00458334,0.76621035,0.016423727
4.568284517,1.808119631,0.040377962,0.014068634,0.327111161,9.37E-05
0.729250396,0.444763718,0.028112926,0.033646367,0.55523126,0.299149059
2.926207144,1.074916466,0.039862506,0.023265095,0.831663108,0.071414052
2.156812232,1.097130099,0.03310791,0.021076995,1.177417409,0.262415648
3.410980499,0.727846127,0.011555392,0.003563299,0.217801787,1.23E-12
1.291997709,1.360036379,0.018849155,0.008150132,1.743576263,0.645089711
4.113769153,1.430358545,0.037868396,0.039136855,1.75921206,0.447691534
0.620172541,1.325974036,0.01150476,0.047484136,0.791094199,0.463511911
4.677087068,0.921785251,0.019658961,0.002610243,0.946107144,0.034476347
4.633536417,0.936373344,0.041893217,0.002255585,1.776589509,0.308323713
4.419251478,0.960158007,0.041978591,0.041132558,0.287972123,7.12E-09
0.823988083,0.880472216,0.055557951,0.028260221,0.357650927,0.236150952
1.516351786,0.208780785,0.012586884,0.010607364,1.597433421,0.153318678
1.718675945,1.474963862,0.045347256,0.044092853,1.311408873,0.427759358
1.888746049,0.643362238,0.031597023,0.026031026,0.786891485,0.068496042
0.49819467,1.948494829,0.039655874,0.03594331,0.366965936,0.483943472
4.499779798,1.768795716,0.010474744,0.026111916,1.994910678,0.612530686
1.722830244,0.986119613,0.01041288,0.016578389,0.99269518,0.216277284
1.263005197,0.303347477,0.002856992,0.045922179,0.948388399,0.118330163
2.163761909,0.338599217,0.016783577,0.035737882,1.210930054,0.067088486
3.992489953,0.809017934,0.064924945,0.034324671,1.291659258,0.118824517
3.07198429,0.303119002,0.000930423,0.027246742,0.341230652,4.60E-11
0.717404801,0.24546556,0.055267078,0.046532247,1.238787317,0.373267547
2.795292553,0.17688231,0.05457394,0.011661728,0.967968932,0.001306899
4.623351423,0.06229717,0.053576462,0.029274383,0.804083136,6.82E-16
1.831645172,0.003658504,0.008667234,0.03147626,0.200215071,0
2.673789428,0.354501745,0.056069245,0.01676599,1.28616324,0.057500606
2.117949369,1.824072011,0.043835272,0.02228793,0.76630275,0.192166339
2.515495207,0.509910079,0.058439598,0.04971441,1.702786953,0.219425949
4.007444108,0.76134711,0.008972229,0.049584,0.531703404,0.000275114
1.996702529,0.127876057,0.062798837,0.036728087,0.26306531,2.24E-15
0.729250396,1.437719177,0.041978591,0.032340793,1.546404813,0.670351113
1.039651518,1.447689991,0.069976264,0.044555957,0.301331643,0.13403162
1.972976718,1.883315533,0.006429952,0.006102717,0.972639425,0.323136129
1.268224806,0.789962536,0.006609858,0.035309955,0.737773453,0.163889366
4.035111924,1.392083381,0.049784148,0.038457516,0.200908353,2.15E-10
2.176046276,1.008657791,0.002040099,0.014551175,0.908112342,0.133809822
0.306300494,1.200805662,0.045933188,0.039452551,1.113366209,0.713643578
4.559601056,1.247777971,0.043633824,0.045907679,0.696502523,0.014220468
1.46346499,1.79583792,0.069492101,0.006515568,0.744815445,0.298330468
1.41691671,1.360036379,0.073819828,0.007978929,1.183053951,0.441123873
3.706225207,0.767744837,0.057988471,0.014881543,0.571331543,0.001561759
2.978170793,0.092445883,0.02363323,0.047360216,0.201646377,1.10E-73
4.551145907,1.175140714,0.050517688,0.04403645,1.658953962,0.321345563
4.444697959,0.163542625,0.064924945,0.025006677,0.784872071,1.87E-07
4.616585596,1.714423317,0.022053133,0.028759684,1.952200971,0.580815354
1.853285318,1.647364072,0.008667234,0.009800425,1.224927117,0.424675909
4.936288181,0.937432017,0.060618767,0.041716469,0.244560062,9.29E-13
2.556602069,0.570219859,0.0317485,0.006202394,1.050453127,0.071739084
0.684009789,1.947449463,0.008016687,0.020948427,1.401672527,0.698480129
1.55376546,0.583186788,0.006494755,0.036739667,1.454250763,0.287123358
3.342772521,0.641150684,0.062888446,0.049605907,0.791461785,0.012170623
3.276369982,1.727896602,0.064242902,0.049610647,1.702786953,0.517528346
1.596943656,1.814465991,0.051907588,0.048332722,0.603845887,0.159724514
1.691708098,0.467938447,0.010568401,0.01556638,0.303124197,0.00046229
1.953968022,1.414015865,0.000930423,0.01713658,0.694264313,0.121425565
4.232113898,1.654937958,0.002926143,0.032185587,1.092872858,0.177769896
2.107825986,1.532563143,0.076050394,0.01641518,0.719019689,0.153130671
4.367561573,1.261421545,0.062446388,0.010607364,1.568674013,0.337906701
4.367561573,1.3097109,0.03733124,0.030364612,1.743576263,0.407158546
4.41647347,1.488420805,0.000791317,0.030489318,1.153631993,0.173436983
2.974805647,0.914912715,0.032055112,0.018564287,1.514643878,0.278781238
1.247592618,1.75821324,0.024732544,0.037571325,0.190775829,0.02374908
0.262123848,0.783056075,0.015552314,0.010775488,1.682165897,0.796461437
3.22087852,1.617584308,0.008925761,0.016846674,1.25344485,0.3114501
4.288624884,0.387201055,0.062366329,0.000147307,0.364943804,1.01E-11
4.902436425,0.772173896,0.068942899,0.022943025,0.095770142,1.80E-78
4.887953683,1.443103832,0.075853979,0.023117808,0.323186761,9.05E-06
1.609275655,0.551085349,0.049327894,0.000965413,0.215327266,0.000146906
1.953968022,0.091494089,0.029768095,0.002812262,1.919412047,0.048985412
2.860789439,1.043865382,0.036040861,0.030619814,0.89707051,0.088400751
4.052461368,1.518159334,0.076050394,0.047680139,0.917226146,0.10438905
0.572865624,1.824072011,0.007454328,0.039781861,0.572066837,0.449148216
0.911685996,1.156484433,0.041208356,0.00292414,0.78197796,0.371460792
1.996702529,1.944379337,0.076050394,0.016780224,1.751127446,0.685785
4.212467866,0.601726139,0.061906013,0.030592957,1.938192169,0.233539729
0.918589068,0.598871453,0.070093066,0.03377488,0.612090841,0.228073591
0.842263719,0.1335372,0.037130395,0.027945237,1.650406394,0.305046416
2.756597959,1.114549886,0.065083061,0.034603346,0.783087694,0.07087838
1.666027529,0.348058412,0.043372522,0.04236725,0.975787697,0.073538569
2.532779724,0.791198115,0.069603906,0.016415727,0.306323222,6.24E-05
0.724588949,1.273283103,0.047637643,0.045458755,0.210327189,0.269251018
4.084445021,1.002844791,0.049084088,0.03594331,1.101053755,0.094520736
1.276978903,1.697365642,0.069425339,0.041602191,1.752696018,0.67160304
4.027059073,0.622125952,0.014737291,0.039920227,0.582289546,0.000266395
4.551145907,0.210330258,0.035033149,0.037725878,0.141872449,1.34E-122
3.756794021,1.048796058,0.005778311,0.037922946,1.529177943,0.26362202
1.485413772,0.172169352,0.025339615,0.010449993,1.405154668,0.103228943
1.661952938,0.873558014,0.060988972,0.021815628,1.269844553,0.313289398
4.823042674,1.072370223,0.02265804,0.049968332,1.77733058,0.320124708
1.55376546,0.579692824,0.071096153,0.011696101,1.565398751,0.336519955
1.161085926,1.67524007,0.035034718,0.002255585,1.655718967,0.699837749
4.440829293,1.501462132,0.055870586,0.005601296,1.553384584,0.393762049
2.072850701,1.183703794,0.01603171,0.001874076,0.55523126,0.048888854
4.032858283,0.420971399,0.033377899,0.033426173,0.789720509,0.00097467
1.600036109,1.046479983,0.037325863,0.044438159,0.578461512,0.082997503
1.590522947,0.243207678,0.012913274,0.01459153,1.404400246,0.126408256
0.911598965,0.330149751,0.062459988,0.017867244,1.764684021,0.418378811
3.01427797,0.715672953,0.054972861,0.025125604,0.82454447,0.029330882
2.945602518,1.682615347,0.048544451,0.048902061,1.471671791,0.425482125
4.251902297,0.067261674,0.006609858,0.034905341,1.856172728,0.000355887
1.750114292,1.748245061,0.069492101,0.03299842,0.329529098,0.032998722
4.3690789,1.690102173,0.011252383,0.012070899,0.733437849,0.047223515
4.874223523,0.346677539,0.047021066,0.007430979,0.503562086,6.73E-09
2.107825986,1.488420805,0.059085246,0.047553297,1.669907633,0.53188441
3.152200943,1.301656012,0.053235154,0.045926152,1.103275656,0.184966056
2.811050212,0.570219859,0.048544451,0.002812262,1.199880125,0.09380625
0.488890123,0.715672953,0.049784148,0.03594331,1.277030308,0.604113176
0.333507992,0.012869527,0.002232295,0.028880789,1.1946201,0.666129976
2.974805647,0.126291447,0.024765938,0.025059639,0.19224204,9.16E-60
4.882597375,0.705191199,0.00183736,0.008562716,0.241214283,1.13E-16
2.596367278,0.986119613,0.020855067,0.015697948,1.751123274,0.417619131
